order_id,customer_id,product,category,price,quantity,city,timestamp,status,is_scheduled,cost,profit,rating,review,revenue
922,1003,Adidas Router Edge,Electronics,32252,2,Chennai,2026-07-25 02:54:56.487708,Cancelled,False,21272.51,21958.97,1,Very poor quality,64504
923,1646,Canon T-shirt Ultra,Fashion,32657,5,Kolkata,2026-08-05 02:54:56.487727,Placed,True,23690.95,44830.26,3,Just okay,163285
924,1684,Lenovo Shoes Max,Fashion,42293,3,Chennai,2026-07-18 02:54:56.487754,Cancelled,False,36514.38,17335.87,2,Disappointed,126879
925,1986,OnePlus Watch Edge,Electronics,41789,4,Hyderabad,2026-07-17 02:54:56.487771,Delivered,False,28776.96,52048.17,2,Bad experience,167156
926,1475,Canon Tablet Edge,Electronics,19326,4,Bangalore,2026-07-24 02:54:56.487793,Cancelled,False,15436.17,15559.33,1,Waste of money,77304
927,1615,LG Laptop Edge,Electronics,7940,3,Chennai,2026-07-12 02:54:56.487811,Cancelled,False,6606.91,3999.27,4,Top notch quality,23820
928,1575,Boat Shoes Neo,Fashion,15891,1,Hyderabad,2026-07-26 02:54:56.487828,Cancelled,False,13776.59,2114.41,4,Amazing product!,15891
929,1274,Nike Bag Plus,Fashion,17644,3,Chennai,2026-07-22 02:54:56.487847,Delivered,False,12837.06,14420.81,3,Average experience,52932
930,1548,Nike Headphones Elite,Electronics,14848,3,Mumbai,2026-08-06 02:54:56.487864,Delivered,True,10734.26,12341.21,5,Highly recommended!,44544
931,1092,OnePlus Router Mini,Electronics,41478,1,Hyderabad,2026-07-30 02:54:56.487886,Placed,False,36711.5,4766.5,1,Terrible product,41478
932,1858,Canon Router Mini,Electronics,22342,3,Kolkata,2026-08-04 02:54:56.487906,Cancelled,True,15832.2,19529.41,2,Waste of money,67026
933,1220,Realme Watch Plus,Electronics,47543,2,Kolkata,2026-07-09 02:54:56.487950,Cancelled,False,41514.36,12057.27,3,Just okay,95086
934,1160,Xiaomi TV Neo,Electronics,16799,1,Bangalore,2026-08-04 02:54:56.487973,Placed,True,12606.81,4192.19,4,Amazing product!,16799
935,1134,Zara T-shirt Ultra,Fashion,2088,2,Hyderabad,2026-08-04 02:54:56.487994,Shipped,True,1722.55,730.91,4,Very satisfied,4176
936,1941,Apple Camera Pro,Electronics,18194,1,Mumbai,2026-08-04 02:54:56.488014,Delivered,True,11026.41,7167.59,5,Best purchase ever,18194
937,1761,Zara Watch X,Electronics,48726,5,Delhi,2026-07-28 02:54:56.488035,Shipped,False,40707.24,40093.82,4,Fantastic experience,243630
938,1385,Zara T-shirt Ultra,Fashion,18460,4,Bangalore,2026-08-04 02:54:56.488063,Shipped,True,16443.78,8064.9,5,Top notch quality,73840
939,1250,Zara T-shirt Edge,Fashion,6598,2,Chennai,2026-07-17 02:54:56.488084,Shipped,False,4915.54,3364.92,5,Fantastic experience,13196
940,1406,LG Router Ultra,Electronics,33073,4,Hyderabad,2026-07-10 02:54:56.488105,Placed,False,24331.18,34967.28,5,Amazing product!,132292
941,1829,Lenovo Phone Ultra,Electronics,29800,3,Pune,2026-07-16 02:54:56.488125,Placed,False,23626.8,18519.61,3,Not bad,89400
942,1412,Puma Watch Elite,Electronics,5981,1,Kolkata,2026-08-05 02:54:56.488143,Delivered,True,4653.35,1327.65,1,Waste of money,5981
943,1854,Apple Watch Prime,Electronics,31532,5,Mumbai,2026-08-04 02:54:56.488159,Delivered,True,21303.24,51143.78,3,Could be better,157660
944,1558,OnePlus Headphones Plus,Electronics,21566,5,Chennai,2026-07-07 02:54:56.488176,Placed,False,14674.44,34457.78,2,Will not recommend,107830
945,1435,HP Headphones Plus,Electronics,43230,2,Pune,2026-07-20 02:54:56.488202,Delivered,False,32609.66,21240.69,1,Bad experience,86460
946,1039,H&M Jeans Pro,Fashion,25120,2,Chennai,2026-08-05 02:54:56.488221,Placed,True,16324.46,17591.08,4,Loved it!,50240
947,1445,Realme Headphones Mini,Electronics,11688,5,Bangalore,2026-07-30 02:54:56.488246,Delivered,False,8413.28,16373.62,3,Okay product,58440
948,1297,JBL Shoes Neo,Fashion,44847,3,Kolkata,2026-07-15 02:54:56.488267,Shipped,False,34493.76,31059.72,2,Waste of money,134541
949,1949,Apple Camera Neo,Electronics,13899,5,Pune,2026-07-18 02:54:56.488288,Shipped,False,10307.96,17955.21,2,Not worth it,69495
950,1068,JBL Shoes Neo,Fashion,9369,2,Delhi,2026-08-03 02:54:56.488310,Shipped,False,6791.5,5154.99,2,Will not recommend,18738
951,1608,Adidas Headphones Neo,Electronics,46471,2,Mumbai,2026-08-04 02:54:56.488330,Delivered,True,32497.66,27946.68,1,Will not recommend,92942
952,1840,Canon T-shirt Ultra,Fashion,23467,5,Hyderabad,2026-08-06 02:54:56.488363,Placed,True,20612.56,14272.18,3,Decent quality,117335
953,1656,JBL T-shirt Edge,Fashion,38803,3,Pune,2026-07-15 02:54:56.488383,Delivered,False,34157.99,13935.04,5,Fantastic experience,116409
954,1129,Zara Tablet Air,Electronics,5577,5,Hyderabad,2026-08-04 02:54:56.488402,Cancelled,True,3814.64,8811.78,3,Okay product,27885
955,1214,H&M Laptop X,Electronics,38990,4,Mumbai,2026-07-16 02:54:56.488422,Shipped,False,34701.01,17155.96,5,Top notch quality,155960
956,1331,Realme Router X,Electronics,15693,2,Delhi,2026-08-08 02:54:56.488442,Cancelled,True,10090.6,11204.8,4,Amazing product!,31386
957,1246,Apple Bag Elite,Fashion,3920,2,Kolkata,2026-07-21 02:54:56.488466,Delivered,False,2736.66,2366.69,5,Loved it!,7840
958,1904,Dell Headphones Core,Electronics,25227,4,Kolkata,2026-07-23 02:54:56.488487,Shipped,False,21483.18,14975.27,3,Okay product,100908
959,1501,LG Laptop Elite,Electronics,14518,2,Pune,2026-07-12 02:54:56.488511,Cancelled,False,12368.8,4298.41,5,Top notch quality,29036
960,1789,Asus Shoes Mini,Fashion,16919,1,Pune,2026-07-14 02:54:56.488533,Shipped,False,11054.94,5864.06,3,Nothing special,16919
961,1200,Panasonic Speaker Air,Electronics,48242,4,Chennai,2026-08-08 02:54:56.488554,Cancelled,True,34480.35,55046.59,2,Not satisfied,192968
962,1514,Zara Jacket Core,Fashion,34972,2,Delhi,2026-08-08 02:54:56.488576,Shipped,True,24429.18,21085.64,3,Decent quality,69944
963,1640,Asus Headphones Ultra,Electronics,18393,1,Delhi,2026-07-14 02:54:56.488595,Delivered,False,13233.55,5159.45,3,Decent quality,18393
964,1826,OnePlus Tablet X,Electronics,37998,1,Delhi,2026-07-15 02:54:56.488614,Delivered,False,28387.93,9610.07,4,Fantastic experience,37998
965,1454,Samsung Speaker Ultra,Electronics,24717,1,Pune,2026-08-05 02:54:56.488635,Cancelled,True,15444.35,9272.65,1,Not satisfied,24717
966,1340,Lenovo Speaker Prime,Electronics,4584,3,Hyderabad,2026-08-08 02:54:56.488659,Shipped,True,4102.78,1443.67,2,Not satisfied,13752
967,1857,H&M T-shirt Max,Fashion,21240,2,Pune,2026-07-18 02:54:56.488678,Placed,False,18737.15,5005.69,4,Very satisfied,42480
968,1454,Nike T-shirt Ultra,Fashion,4529,1,Delhi,2026-08-08 02:54:56.488702,Cancelled,True,3707.83,821.17,1,Waste of money,4529
969,1120,JBL Bag Elite,Fashion,40380,2,Bangalore,2026-07-29 02:54:56.488722,Placed,False,27997.45,24765.11,5,Worth every penny,80760
970,1190,LG Watch Neo,Electronics,37735,1,Bangalore,2026-08-01 02:54:56.488743,Placed,False,33033.34,4701.66,2,Bad experience,37735
971,1898,Zara Router Plus,Electronics,41566,1,Pune,2026-08-04 02:54:56.488763,Cancelled,True,32894.65,8671.35,4,Loved it!,41566
972,1285,Canon Router Max,Electronics,16669,3,Mumbai,2026-08-05 02:54:56.488784,Shipped,True,10268.11,19202.66,3,Not bad,50007
973,1265,Zara Shoes Pro,Fashion,21179,4,Pune,2026-08-05 02:54:56.488810,Shipped,True,18321.33,11430.68,2,Disappointed,84716
974,1849,Adidas Phone Neo,Electronics,17837,1,Pune,2026-07-23 02:54:56.488847,Shipped,False,12568.98,5268.02,5,Top notch quality,17837
975,1661,Boat Shoes Neo,Fashion,11672,1,Hyderabad,2026-07-30 02:54:56.488872,Cancelled,False,10482.93,1189.07,4,Worth every penny,11672
976,1223,Dell Tablet X,Electronics,19419,2,Chennai,2026-07-12 02:54:56.488892,Shipped,False,12180.13,14477.75,2,Disappointed,38838
977,1577,Nike Laptop Plus,Electronics,2560,1,Chennai,2026-08-07 02:54:56.488911,Cancelled,True,1894.85,665.15,3,Could be better,2560
978,1431,Asus Tablet Neo,Electronics,39060,1,Chennai,2026-07-12 02:54:56.488952,Placed,False,30812.15,8247.85,1,Waste of money,39060
979,1770,HP Camera Core,Electronics,22564,1,Delhi,2026-08-06 02:54:56.488970,Shipped,True,14640.06,7923.94,5,Highly recommended!,22564
980,1740,OnePlus Laptop Neo,Electronics,40910,4,Bangalore,2026-07-11 02:54:56.488988,Delivered,False,30358.15,42207.4,2,Disappointed,163640
981,1431,Samsung Bag X,Fashion,22643,4,Chennai,2026-07-25 02:54:56.489005,Placed,False,20180.11,9851.54,2,Bad experience,90572
982,1907,Xiaomi Tablet X,Electronics,18152,5,Kolkata,2026-07-16 02:54:56.489025,Placed,False,11784.42,31837.9,2,Disappointed,90760
983,1993,Canon Jacket Prime,Fashion,46219,5,Delhi,2026-08-08 02:54:56.489035,Cancelled,True,29532.43,83432.86,3,Average experience,231095
984,1904,Acer Tablet Air,Electronics,9770,3,Mumbai,2026-07-22 02:54:56.489045,Cancelled,False,7211.98,7674.05,2,Very poor quality,29310
985,1701,Zara T-shirt Ultra,Fashion,20654,1,Kolkata,2026-08-05 02:54:56.489054,Cancelled,True,15097.34,5556.66,2,Waste of money,20654
986,1715,Samsung Jeans X,Fashion,25027,1,Mumbai,2026-07-29 02:54:56.489064,Shipped,False,15766.36,9260.64,5,Very satisfied,25027
987,1131,Panasonic Router Ultra,Electronics,31453,4,Bangalore,2026-07-12 02:54:56.489073,Cancelled,False,26071.92,21524.31,1,Terrible product,125812
988,1403,HP Tablet Air,Electronics,9250,4,Kolkata,2026-07-06 02:54:56.489083,Shipped,False,7824.92,5700.32,4,Best purchase ever,37000
989,1348,Nike Bag Core,Fashion,23232,4,Kolkata,2026-08-05 02:54:56.489092,Cancelled,True,19290.77,15764.94,3,Could be better,92928
990,1192,Nike TV Pro,Electronics,604,5,Delhi,2026-07-05 02:54:56.489106,Placed,False,479.38,623.11,2,Will not recommend,3020
991,1291,Nikon Phone X,Electronics,20287,4,Bangalore,2026-08-06 02:54:56.489115,Delivered,True,16152.78,16536.87,4,Highly recommended!,81148
992,1854,Realme T-shirt Elite,Fashion,44754,4,Delhi,2026-08-06 02:54:56.489126,Delivered,True,29262.64,61965.42,4,Fantastic experience,179016
993,1702,LG Watch Neo,Electronics,5915,3,Chennai,2026-08-07 02:54:56.489136,Placed,True,3834.49,6241.54,2,Terrible product,17745
994,1618,Samsung Bag Prime,Fashion,32359,4,Hyderabad,2026-07-10 02:54:56.489145,Placed,False,22356.39,40010.43,3,Okay product,129436
995,1114,HP Shoes Mini,Fashion,30008,5,Hyderabad,2026-07-10 02:54:56.489154,Delivered,False,24414.72,27966.4,5,Worth every penny,150040
996,1202,Canon Phone Max,Electronics,28291,5,Kolkata,2026-07-07 02:54:56.489164,Placed,False,18250.98,50200.09,3,Decent quality,141455
997,1471,Canon TV Ultra,Electronics,40773,4,Bangalore,2026-08-02 02:54:56.489173,Delivered,False,27909.7,51453.21,1,Will not recommend,163092
998,1183,Zara Router X,Electronics,39777,3,Bangalore,2026-07-21 02:54:56.489183,Shipped,False,31921.0,23568.01,1,Disappointed,119331
999,1365,Panasonic Phone Pro,Electronics,27832,1,Pune,2026-07-24 02:54:56.489194,Shipped,False,22009.4,5822.6,5,Loved it!,27832
1000,1648,OnePlus Headphones Plus,Electronics,35317,4,Chennai,2026-08-05 02:54:56.489205,Placed,True,26858.42,33834.31,2,Waste of money,141268
1001,1469,Boat Watch Elite,Electronics,18502,3,Delhi,2026-07-12 02:54:56.489214,Cancelled,False,16200.95,6903.14,5,Best purchase ever,55506
1002,1949,H&M Jeans Pro,Fashion,21903,3,Pune,2026-08-05 02:54:56.489226,Placed,True,15651.31,18755.06,1,Not worth it,65709
1003,1856,Lenovo Tablet Max,Electronics,20290,4,Chennai,2026-08-03 02:54:56.489235,Cancelled,False,17958.83,9324.66,3,Okay product,81160
1004,1587,Canon Jacket Prime,Fashion,8130,2,Chennai,2026-07-25 02:54:56.489245,Cancelled,False,6571.29,3117.41,1,Not worth it,16260
1005,1279,Asus Jeans Prime,Fashion,29135,3,Delhi,2026-08-06 02:54:56.489257,Placed,True,22765.7,19107.89,2,Disappointed,87405
1006,1809,H&M T-shirt X,Fashion,14074,1,Pune,2026-07-13 02:54:56.489267,Cancelled,False,9604.53,4469.47,4,Best purchase ever,14074
1007,1745,Nike T-shirt Mini,Fashion,6866,2,Pune,2026-08-04 02:54:56.489276,Shipped,True,4574.93,4582.13,5,Excellent performance,13732
1008,1012,Acer Jeans Ultra,Fashion,30688,5,Bangalore,2026-07-14 02:54:56.489285,Shipped,False,23397.68,36451.61,4,Fantastic experience,153440
1009,1545,Zara Speaker Max,Electronics,21448,3,Pune,2026-07-30 02:54:56.489294,Delivered,False,18366.07,9245.8,4,Superb quality!,64344
1010,1646,LG Phone X,Electronics,44604,4,Chennai,2026-07-22 02:54:56.489303,Placed,False,35603.34,36002.65,5,Loved it!,178416
1011,1690,LG Speaker Mini,Electronics,23129,1,Chennai,2026-08-08 02:54:56.489315,Shipped,True,15986.99,7142.01,3,Nothing special,23129
1012,1769,Samsung Phone Mini,Electronics,10717,5,Bangalore,2026-08-08 02:54:56.489327,Shipped,True,8246.39,12353.07,4,Amazing product!,53585
1013,1405,Realme Shoes Edge,Fashion,49262,4,Mumbai,2026-08-07 02:54:56.489336,Cancelled,True,35149.85,56448.61,1,Bad experience,197048
1014,1418,Nikon Phone X,Electronics,7750,5,Bangalore,2026-07-29 02:54:56.489346,Cancelled,False,6432.98,6585.08,4,Fantastic experience,38750
1015,1230,HP Router Plus,Electronics,14770,4,Hyderabad,2026-07-24 02:54:56.489355,Shipped,False,11654.75,12460.99,3,Just okay,59080
1016,1295,Panasonic TV Neo,Electronics,32929,4,Delhi,2026-07-08 02:54:56.489365,Delivered,False,21308.04,46483.85,2,Terrible product,131716
1017,1420,Zara Jacket Prime,Fashion,22392,4,Mumbai,2026-08-04 02:54:56.489375,Delivered,True,17332.47,20238.13,4,Very satisfied,89568
1018,1332,HP Camera X,Electronics,2403,5,Kolkata,2026-08-05 02:54:56.489384,Placed,True,1874.03,2644.86,4,Amazing product!,12015
1019,1565,Realme Watch Core,Electronics,11409,5,Kolkata,2026-07-13 02:54:56.489395,Placed,False,10103.28,6528.58,1,Terrible product,57045
1020,1135,Samsung TV Prime,Electronics,13150,2,Bangalore,2026-07-23 02:54:56.489405,Cancelled,False,8581.21,9137.59,2,Not worth it,26300
1021,1815,Nikon Camera Mini,Electronics,2524,2,Mumbai,2026-07-20 02:54:56.489414,Cancelled,False,2032.08,983.85,4,Superb quality!,5048
1022,1473,Adidas Jeans Plus,Fashion,30738,5,Pune,2026-08-08 02:54:56.489423,Shipped,True,26484.65,21266.76,2,Very poor quality,153690
1023,1980,Dell Tablet Prime,Electronics,5077,1,Bangalore,2026-08-07 02:54:56.489433,Delivered,True,4359.37,717.63,1,Terrible product,5077
1024,1831,Nike Jacket Edge,Fashion,47422,5,Chennai,2026-08-08 02:54:56.489442,Placed,True,34691.86,63650.68,1,Disappointed,237110
1025,1149,Canon Camera Edge,Electronics,48023,1,Hyderabad,2026-07-22 02:54:56.489452,Delivered,False,34988.43,13034.57,1,Bad experience,48023
1026,1814,Apple Router Neo,Electronics,38498,1,Chennai,2026-08-06 02:54:56.489463,Delivered,True,30681.41,7816.59,2,Very poor quality,38498
1027,1775,LG Jacket Ultra,Fashion,17834,1,Bangalore,2026-07-14 02:54:56.489473,Placed,False,13152.09,4681.91,4,Superb quality!,17834
1028,1608,Panasonic Jeans Edge,Fashion,19852,4,Delhi,2026-07-09 02:54:56.489482,Delivered,False,16077.51,15097.96,5,Excellent performance,79408
1029,1730,Acer TV Plus,Electronics,9676,2,Bangalore,2026-08-03 02:54:56.489491,Cancelled,False,8360.56,2630.88,5,Worth every penny,19352
1030,1150,Canon Jacket Edge,Fashion,47413,2,Kolkata,2026-07-19 02:54:56.489500,Delivered,False,38024.45,18777.1,2,Waste of money,94826
1031,1265,Acer Bag Plus,Fashion,25680,3,Bangalore,2026-08-04 02:54:56.489510,Cancelled,True,19901.21,17336.38,2,Not satisfied,77040
1032,1535,Adidas TV X,Electronics,33831,5,Bangalore,2026-07-19 02:54:56.489521,Cancelled,False,30167.81,18315.94,2,Not worth it,169155
1033,1350,Puma Router Pro,Electronics,32301,2,Mumbai,2026-07-29 02:54:56.489533,Delivered,False,28074.09,8453.81,1,Bad experience,64602
1034,1470,Acer Tablet Air,Electronics,14028,2,Kolkata,2026-08-06 02:54:56.489542,Placed,True,11152.25,5751.51,3,Nothing special,28056
1035,1974,Panasonic Router Ultra,Electronics,42353,1,Bangalore,2026-08-05 02:54:56.489552,Shipped,True,33851.62,8501.38,4,Loved it!,42353
1036,1262,Apple Speaker Mini,Electronics,4903,3,Hyderabad,2026-08-04 02:54:56.489562,Delivered,True,3775.36,3382.91,2,Very poor quality,14709
1037,1565,Puma T-shirt Edge,Fashion,12472,2,Bangalore,2026-08-07 02:54:56.489571,Cancelled,True,7633.74,9676.53,5,Excellent performance,24944
1038,1599,Nikon TV Mini,Electronics,49200,2,Hyderabad,2026-08-05 02:54:56.489580,Shipped,True,30418.37,37563.26,2,Very poor quality,98400
1039,1489,Panasonic Phone Mini,Electronics,31779,4,Delhi,2026-08-08 02:54:56.489590,Placed,True,22107.3,38686.8,1,Very poor quality,127116
1040,1595,Xiaomi Headphones Plus,Electronics,5964,4,Chennai,2026-08-04 02:54:56.489601,Cancelled,True,4648.87,5260.53,3,Average experience,23856
1041,1615,Adidas Tablet Ultra,Electronics,7808,4,Bangalore,2026-08-08 02:54:56.489610,Delivered,True,7009.02,3195.93,3,Just okay,31232
1042,1888,LG Jeans Core,Fashion,41861,2,Kolkata,2026-07-18 02:54:56.489620,Delivered,False,31574.08,20573.84,3,Decent quality,83722
1043,1006,Realme Watch Core,Electronics,22857,3,Bangalore,2026-07-14 02:54:56.489629,Delivered,False,14478.56,25135.32,2,Will not recommend,68571
1044,1096,Apple T-shirt Plus,Fashion,33893,4,Hyderabad,2026-07-29 02:54:56.489638,Cancelled,False,21002.4,51562.39,4,Excellent performance,135572
1045,1513,Xiaomi Headphones Plus,Electronics,22941,5,Bangalore,2026-08-05 02:54:56.489647,Placed,True,19014.78,19631.1,2,Disappointed,114705
1046,1160,Puma Router Plus,Electronics,35260,4,Mumbai,2026-08-06 02:54:56.489657,Cancelled,True,27196.13,32255.49,2,Not worth it,141040
1047,1669,Asus TV Mini,Electronics,26467,2,Kolkata,2026-08-08 02:54:56.489668,Cancelled,True,18466.14,16001.72,5,Top notch quality,52934
1048,1148,Asus Shoes Mini,Fashion,27822,3,Bangalore,2026-08-06 02:54:56.489677,Delivered,True,24491.68,9990.96,3,Could be better,83466
1049,1005,Dell Phone Elite,Electronics,48125,3,Hyderabad,2026-07-20 02:54:56.489686,Shipped,False,35015.24,39329.28,4,Very satisfied,144375
1050,1838,Dell Speaker Edge,Electronics,26981,1,Pune,2026-07-23 02:54:56.489695,Cancelled,False,24080.43,2900.57,3,Average experience,26981
1051,1333,Zara Tablet Air,Electronics,14171,3,Kolkata,2026-07-08 02:54:56.489705,Shipped,False,8603.27,16703.2,4,Very satisfied,42513
1052,1248,Panasonic Shoes Mini,Fashion,48932,2,Mumbai,2026-08-08 02:54:56.489714,Delivered,True,41930.86,14002.28,1,Bad experience,97864
1053,1255,Puma Laptop Plus,Electronics,47872,4,Bangalore,2026-07-04 02:54:56.489725,Placed,False,39942.88,31716.47,4,Top notch quality,191488
1054,1448,Asus Headphones Ultra,Electronics,38911,4,Bangalore,2026-08-04 02:54:56.489736,Placed,True,30813.18,32391.29,3,Could be better,155644
1055,1587,Zara Watch Neo,Electronics,31422,2,Mumbai,2026-08-06 02:54:56.489746,Delivered,True,26623.65,9596.71,2,Disappointed,62844
1056,1143,LG Speaker Mini,Electronics,6267,4,Hyderabad,2026-08-06 02:54:56.489755,Shipped,True,4806.8,5840.79,3,Average experience,25068
1057,1328,Canon Router Air,Electronics,4956,3,Chennai,2026-07-06 02:54:56.489765,Delivered,False,4084.65,2614.06,2,Waste of money,14868
1058,1122,Zara Laptop Ultra,Electronics,30699,3,Pune,2026-07-28 02:54:56.489774,Shipped,False,20771.17,29783.49,1,Waste of money,92097
1059,1016,JBL Jacket Air,Fashion,28505,4,Kolkata,2026-07-09 02:54:56.489783,Placed,False,24215.06,17159.74,1,Not worth it,114020
1060,1752,Panasonic Jeans Elite,Fashion,2602,5,Delhi,2026-07-09 02:54:56.489793,Delivered,False,1781.83,4100.83,3,Okay product,13010
1061,1624,Zara Shoes Pro,Fashion,6538,5,Pune,2026-08-08 02:54:56.489804,Cancelled,True,5489.16,5244.22,1,Will not recommend,32690
1062,1074,Apple Laptop Neo,Electronics,49777,1,Mumbai,2026-07-08 02:54:56.489813,Shipped,False,36820.77,12956.23,2,Not worth it,49777
1063,1300,JBL Shoes Plus,Fashion,38197,3,Delhi,2026-07-18 02:54:56.489823,Delivered,False,33109.89,15261.33,4,Best purchase ever,114591
1064,1598,Realme Headphones Max,Electronics,26055,1,Pune,2026-08-05 02:54:56.489834,Shipped,True,18971.82,7083.18,3,Works fine,26055
1065,1914,Nike Jacket Prime,Fashion,21905,5,Pune,2026-07-14 02:54:56.489843,Cancelled,False,18202.58,18512.1,5,Worth every penny,109525
1066,1546,JBL Shoes X,Fashion,38304,2,Kolkata,2026-08-05 02:54:56.489852,Cancelled,True,26527.22,23553.55,1,Not satisfied,76608
1067,1673,Adidas Router Max,Electronics,3085,2,Mumbai,2026-07-04 02:54:56.489861,Placed,False,2154.07,1861.87,3,Works fine,6170
1068,1027,Zara Tablet Air,Electronics,20352,2,Mumbai,2026-07-26 02:54:56.489872,Cancelled,False,17927.89,4848.23,2,Not worth it,40704
1069,1050,Acer Headphones Ultra,Electronics,29312,1,Chennai,2026-08-03 02:54:56.489881,Delivered,False,25215.94,4096.06,2,Terrible product,29312
1070,1166,OnePlus Laptop Neo,Electronics,26660,2,Hyderabad,2026-08-07 02:54:56.489890,Placed,True,16738.63,19842.74,2,Bad experience,53320
1071,1818,LG Jacket Ultra,Fashion,8387,4,Kolkata,2026-07-11 02:54:56.489900,Shipped,False,6076.7,9241.19,2,Bad experience,33548
1072,1984,Zara Jacket Core,Fashion,31824,3,Hyderabad,2026-08-07 02:54:56.489909,Placed,True,19163.67,37980.99,4,Very satisfied,95472
1073,1718,Puma Router Elite,Electronics,23744,3,Delhi,2026-07-08 02:54:56.489918,Placed,False,17338.93,19215.21,3,Works fine,71232
1074,1144,Sony Phone Ultra,Electronics,42677,4,Hyderabad,2026-08-03 02:54:56.489955,Shipped,False,34947.71,30917.14,3,Average experience,170708
1075,1062,Realme Watch Core,Electronics,12123,5,Kolkata,2026-08-05 02:54:56.489970,Cancelled,True,7783.77,21696.16,4,Amazing product!,60615
1076,1178,HP Shoes Mini,Fashion,14251,3,Kolkata,2026-07-15 02:54:56.489980,Delivered,False,12070.24,6542.27,4,Highly recommended!,42753
1077,1208,Canon Jacket Prime,Fashion,10420,2,Bangalore,2026-07-06 02:54:56.489991,Placed,False,8710.78,3418.45,1,Will not recommend,20840
1078,1029,Panasonic TV Neo,Electronics,41480,3,Chennai,2026-07-15 02:54:56.490000,Shipped,False,25242.38,48712.85,1,Not worth it,124440
1079,1161,Acer Phone Air,Electronics,48665,2,Delhi,2026-08-02 02:54:56.490009,Delivered,False,40331.15,16667.7,5,Highly recommended!,97330
1080,1425,HP Router Edge,Electronics,23350,2,Hyderabad,2026-08-07 02:54:56.490018,Placed,True,14797.44,17105.13,4,Top notch quality,46700
1081,1131,HP Headphones Ultra,Electronics,35674,4,Bangalore,2026-08-08 02:54:56.490028,Placed,True,24737.4,43746.42,4,Excellent performance,142696
1082,1128,Nikon Jeans Plus,Fashion,35888,3,Mumbai,2026-08-07 02:54:56.490039,Delivered,True,29593.81,18882.58,5,Superb quality!,107664
1083,1255,Lenovo T-shirt Prime,Fashion,9007,2,Mumbai,2026-08-04 02:54:56.490048,Placed,True,7342.33,3329.34,3,Okay product,18014
1084,1591,OnePlus Watch Plus,Electronics,12599,3,Bangalore,2026-07-12 02:54:56.490057,Delivered,False,10085.59,7540.24,5,Fantastic experience,37797
1085,1647,Acer TV Plus,Electronics,9131,3,Delhi,2026-07-23 02:54:56.490067,Cancelled,False,7065.66,6196.01,1,Terrible product,27393
1086,1406,Zara Headphones Core,Electronics,13469,2,Bangalore,2026-08-05 02:54:56.490076,Placed,True,11456.92,4024.17,2,Waste of money,26938
1087,1462,Samsung Bag Prime,Fashion,37992,4,Mumbai,2026-07-07 02:54:56.490085,Shipped,False,24935.08,52227.68,5,Very satisfied,151968
1088,1345,Acer Tablet Max,Electronics,41218,3,Mumbai,2026-07-31 02:54:56.490099,Shipped,False,32835.83,25146.51,5,Worth every penny,123654
1089,1064,Apple Bag X,Fashion,22846,4,Hyderabad,2026-07-13 02:54:56.490108,Placed,False,18286.03,18239.9,3,Decent quality,91384
1090,1563,Zara Bag Mini,Fashion,28452,1,Pune,2026-08-04 02:54:56.490118,Cancelled,True,25394.16,3057.84,1,Bad experience,28452
1091,1407,Realme TV Mini,Electronics,8777,3,Hyderabad,2026-07-20 02:54:56.490127,Delivered,False,6723.09,6161.73,1,Waste of money,26331
1092,1576,Dell Speaker Edge,Electronics,33982,2,Hyderabad,2026-08-05 02:54:56.490137,Placed,True,22414.63,23134.73,3,Not bad,67964
1093,1383,Xiaomi Speaker Elite,Electronics,34909,1,Mumbai,2026-07-17 02:54:56.490146,Cancelled,False,28210.26,6698.74,5,Highly recommended!,34909
1094,1982,Puma Router Elite,Electronics,45090,2,Chennai,2026-08-05 02:54:56.490156,Delivered,True,38664.16,12851.68,3,Average experience,90180
1095,1000,Realme TV Mini,Electronics,26044,5,Delhi,2026-07-06 02:54:56.490171,Delivered,False,19283.01,33804.95,2,Disappointed,130220
1096,1147,OnePlus Watch Plus,Electronics,46921,5,Chennai,2026-07-28 02:54:56.490182,Placed,False,28986.23,89673.85,4,Highly recommended!,234605
1097,1198,Nike TV Pro,Electronics,11002,2,Mumbai,2026-07-09 02:54:56.490192,Cancelled,False,8733.67,4536.67,4,Best purchase ever,22004
1098,1210,Puma Speaker Elite,Electronics,23464,1,Chennai,2026-08-06 02:54:56.490201,Cancelled,True,20361.86,3102.14,1,Waste of money,23464
1099,1790,JBL Tablet Mini,Electronics,44555,3,Pune,2026-08-03 02:54:56.490211,Placed,False,33691.87,32589.39,5,Loved it!,133665
1100,1157,OnePlus Headphones Elite,Electronics,31374,2,Delhi,2026-07-25 02:54:56.490220,Placed,False,23918.84,14910.32,5,Top notch quality,62748
1101,1641,Canon Jacket Core,Fashion,49930,3,Chennai,2026-07-04 02:54:56.490229,Placed,False,35672.51,42772.46,3,Okay product,149790
1102,1749,JBL T-shirt Edge,Fashion,38837,2,Kolkata,2026-07-10 02:54:56.490245,Shipped,False,25919.43,25835.15,1,Bad experience,77674
1103,1862,Sony Bag Mini,Fashion,39759,3,Pune,2026-08-07 02:54:56.490254,Delivered,True,28885.0,32621.99,1,Disappointed,119277
1104,1103,Xiaomi TV Neo,Electronics,18579,3,Pune,2026-07-21 02:54:56.490264,Shipped,False,16626.83,5856.51,1,Not satisfied,55737
